Date,Price,Open,High,Low,Vol.,Change %,,Date2,Price2,,Date(Month),Date(Year),,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
10/17/2023,489,490,492.75,487.75,102.03,-0.002,,2013,578.1,,10,2023,2,671.1,650.4,550.0,377.4,373.8,365.9,369.2,363.3,383.7,447.3,707.0,640.4,690.4,362.8,361.9,516.1,411.2,223.0,200.3,283.0
10/16/2023,490,493.5,496.75,489.5,113.49,-0.007,,2012,694.9,,10,2023,1,670.4,609.4,515.4,385.7,378.7,352.7,361.8,361.8,388.1,427.2,714.7,630.9,635.2,385.9,391.0,488.6,390.8,213.4,200.1,266.7
10/13/2023,493.25,495,498.75,490.5,138.23,-0.006,,2011,679.6,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/12/2023,496,487.75,498.75,482.25,208.37,0.016,,2010,428.4,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/11/2023,488,485.5,488.5,483.5,102.59,0.005,,2009,373.7,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/10/2023,485.5,488,488.25,484.25,110.08,-0.006,,2008,527.8,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/9/2023,488.25,492,497,487.25,115.53,-0.008,,2007,373.2,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/6/2023,492,496,499,491.5,125.23,-0.011,,2006,260.3,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/5/2023,497.5,486,498.5,482.5,186.34,0.024,,2005,208.8,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/4/2023,486,487.5,489.75,482.5,129.88,-0.003,,2004,252.6,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/3/2023,487.5,488,489.25,484.25,138.1,-0.003,,,,,10,2023,,,,,,,,,,,,,,,,,,,,,
10/2/2023,488.75,477,489.75,476,159.22,0.025,,,,,10,2023,,,,,,,,,,,,,,,,,,,,,
9/29/2023,476.75,487.5,490,475.5,209.42,-0.024,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/28/2023,488.5,483.75,489.25,481,114.32,0.011,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/27/2023,483.25,479.75,486.75,479,125.71,0.007,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/26/2023,479.75,481,483.5,476.5,117.59,-0.003,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/25/2023,481.25,475.25,482.5,473.75,101.59,0.008,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/22/2023,477.25,475,478.5,474.25,88.61,0.004,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/21/2023,475.25,481,482.5,474,115.2,-0.015,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/20/2023,482.25,476,483,474.5,162.3,0.013,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/19/2023,476.25,471.25,477,467.75,139.65,0.01,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/18/2023,471.5,475.25,478.75,469,143.32,-0.01,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/15/2023,476.25,480,483.5,475,110.38,0.03,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/14/2023,462.5,455.75,459.25,455.75,0.09,-0.003,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/13/2023,464,466.75,467.75,462.5,0.12,0.002,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/12/2023,463.25,473.5,473.5,462.75,0.17,-0.017,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/11/2023,471.25,470.25,471.5,468,0.43,0.006,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/8/2023,468.5,471.25,472.25,467,0.23,-0.005,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/7/2023,470.75,471.25,474,468.5,0.74,-0.002,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/6/2023,471.5,473.5,476.25,471.25,0.84,0.001,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/5/2023,471,466,473.75,462.5,1.55,0.013,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
9/1/2023,464.75,461,468.25,460.25,3.31,0.008,,,,,9,2023,,,,,,,,,,,,,,,,,,,,,
8/31/2023,461,461.75,468,459,12.07,-0.002,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/30/2023,461.75,469,474.75,460.25,74.61,-0.017,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/29/2023,469.5,476.5,483,468.5,98.8,-0.019,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/28/2023,478.5,476.25,480,472.25,87.58,0.017,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/25/2023,470.75,471.25,477,469,84.41,-0.003,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/24/2023,472.25,476.25,480.5,468.5,85.16,-0.008,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/23/2023,476.25,467,478.25,465.5,84.52,0.021,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/22/2023,466.5,469.25,472.5,461,72.98,-0.006,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/21/2023,469.25,486,493,468,74.71,-0.021,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/18/2023,479.5,473.75,482.5,472.5,66.48,0.014,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/17/2023,473,470,475,464.75,69.17,0.008,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/16/2023,469.5,463,473,462,70.84,0.012,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/15/2023,464,474,474,462,89.97,-0.025,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/14/2023,475.75,476.25,479.75,468.75,73.61,0.003,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/11/2023,474.5,483,494.75,470.5,174.43,-0.018,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/10/2023,483.25,481.5,485.5,480,93.32,0.005,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/9/2023,481,485.75,490,479,120.22,-0.01,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/8/2023,485.75,482,488.75,477.25,124.55,0.007,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/7/2023,482.25,484.75,488.5,476,164.88,-0.004,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/4/2023,484.25,482.5,493.5,480.25,96.91,0.007,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/3/2023,480.75,486.25,489.75,480.25,101.38,-0.015,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/2/2023,488.25,497.25,512.25,485.75,158.41,-0.018,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
8/1/2023,497,504,508,496.5,116.23,-0.014,,,,,8,2023,,,,,,,,,,,,,,,,,,,,,
7/31/2023,504,516.25,516.25,498.5,111.16,-0.033,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/28/2023,521,533,538.5,516.75,90.55,-0.023,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/27/2023,533.25,540.25,547,532.25,95.91,-0.013,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/26/2023,540.25,557,557.25,536.75,106.98,-0.031,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/25/2023,557.5,559.75,563.75,545.5,104.8,-0.005,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/24/2023,560.5,534,564.5,531.5,115.44,0.064,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/21/2023,527,536.5,538.75,522.5,121.03,-0.019,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/20/2023,537.25,545,554.5,533,123.96,-0.015,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/19/2023,545.5,526.75,557.5,525.75,193.39,0.032,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/18/2023,528.75,497.75,534.75,495.25,132.5,0.059,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/17/2023,499.25,512,519.75,496.25,87.97,-0.168,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/14/2023,599.75,609.75,614.75,604.75,0.08,0.011,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/13/2023,593.5,547.5,593.75,547.5,0.13,0.08,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/12/2023,549.75,573,574.5,547.25,0.71,-0.039,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/11/2023,571.75,567.5,585.5,567.5,0.79,0.002,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/10/2023,570.75,561,572,561,0.52,0.018,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/7/2023,560.5,567,571.75,560,1.32,-0.011,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/6/2023,566.75,547.25,569.25,547.25,1.41,0.034,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/5/2023,548.25,558,564.25,545.5,1.92,-0.016,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
7/3/2023,557.25,558.5,568.25,553.25,1.61,0.005,,,,,7,2023,,,,,,,,,,,,,,,,,,,,,
6/30/2023,554.5,585,595,552,6.46,-0.046,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/29/2023,581,591.75,603.5,574,42.59,-0.015,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/28/2023,590,625,630.75,582,89.62,-0.053,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/27/2023,623,643,644.5,622.25,93.04,-0.022,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/26/2023,637.25,634.5,649.75,621,117.53,0.01,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/23/2023,630.75,655.75,657.5,629,142.97,-0.045,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/22/2023,660.5,668.25,670.25,653,117.76,-0.016,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/21/2023,671,650,672.5,647.25,150.76,0.042,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/20/2023,643.75,640.75,647,635.5,151.99,0.006,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/16/2023,640.25,623,641,622.25,223.69,0.027,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/15/2023,623.25,608,626.5,607.25,194.03,0.026,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/14/2023,607.75,610.25,618.75,601.5,187.54,-0.008,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/13/2023,612.5,617,625,610.75,202.99,-0.008,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/12/2023,617.25,609,623.75,608.75,208.16,0.022,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/9/2023,604.25,608.25,609,597.5,174.69,-0.01,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/8/2023,610.25,600,613.25,595.25,178.77,0.01,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/7/2023,604.25,605,612.5,601.75,174.3,-0.006,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/6/2023,608,599.75,610.75,599.75,185.93,0.018,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/5/2023,597.5,609,614,595,168.38,-0.019,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/2/2023,609,592.5,610.5,581.25,199.86,0.028,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
6/1/2023,592.5,594,606,591.75,153.59,-0.003,,,,,6,2023,,,,,,,,,,,,,,,,,,,,,
5/31/2023,594,594.25,594.75,577.5,170.16,0,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/30/2023,594,603.75,605,591.5,176.21,-0.017,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/26/2023,604,590.25,606.75,588.25,178.64,0.022,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/25/2023,590.75,587.5,593,583.5,145.55,0.006,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/24/2023,587.25,577,589.75,574,152.82,0.017,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/23/2023,577.5,570.25,580.75,564,133.38,0.011,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/22/2023,571,554.75,575.5,553.25,148.54,0.03,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/19/2023,554.5,555,571.75,551.5,183.02,-0.001,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/18/2023,555.25,561.25,561.75,547,181.02,-0.011,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/17/2023,561.5,581.75,582.75,554.25,265,-0.034,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/16/2023,581.25,592,593,578.25,133.85,-0.019,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/15/2023,592.5,581.5,598.75,581.5,164.17,-0.064,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/12/2023,633.25,634.75,638.75,623.5,0.24,0.001,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/11/2023,632.5,641.75,648,632,0.99,-0.02,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/10/2023,645.5,642,649.75,637.25,1.07,0.005,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/9/2023,642.25,654.75,654.75,639.5,1.59,-0.022,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/8/2023,656.5,652.75,658.5,651.5,0.68,0.005,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/5/2023,653.25,644,656.25,644,1.22,0.01,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/4/2023,646.5,642.25,649.5,637.5,2.27,0.002,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/3/2023,645.25,636.5,646,626.5,2.08,0.011,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/2/2023,638,641.75,652,635.5,5.51,-0.002,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
5/1/2023,639.5,632.5,641,628,2.75,0.006,,,,,5,2023,,,,,,,,,,,,,,,,,,,,,
4/28/2023,636,628.25,639,622,13.72,0.014,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/27/2023,627,642,644.25,621.75,59.71,-0.023,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/26/2023,641.5,648,652.25,641,65.29,-0.008,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/25/2023,646.5,651.25,653,641.5,100.63,-0.007,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/24/2023,651.25,663.25,667.5,648.5,134.98,-0.018,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/21/2023,663.25,664.25,665.5,656.5,127.47,-0.001,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/20/2023,663.75,672,674,661.5,120.92,-0.013,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/19/2023,672.25,675.75,680,671,114.51,-0.008,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/18/2023,677.5,676,682.5,669.75,130.89,0.002,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/17/2023,676.5,666,677,662.25,146.9,0.015,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/14/2023,666.25,653.75,668,651,154,0.022,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/13/2023,652.25,656,661.75,651.5,147.15,-0.006,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/12/2023,656,651,658.5,648.75,150.11,0.008,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/11/2023,651,653.5,657.75,646.75,200.26,-0.005,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/10/2023,654,644.5,655,640.25,150.1,0.016,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/6/2023,643.5,652.25,652.5,641.75,132.98,-0.014,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/5/2023,652.75,653.75,660,646.5,143.56,-0.002,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/4/2023,653.75,657,657.5,648.5,140.1,-0.006,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
4/3/2023,657.75,659.5,668.5,656,153.87,-0.004,,,,,4,2023,,,,,,,,,,,,,,,,,,,,,
3/31/2023,660.5,648.75,664.5,647.25,201.89,0.017,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/30/2023,649.5,649.75,654.75,648,119.49,-0.002,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/29/2023,650.5,646.25,655.5,645.75,156.69,0.005,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/28/2023,647.25,646.75,651.25,644.5,135.24,-0.002,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/27/2023,648.25,643,648.75,637,145.57,0.008,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/24/2023,643,631,645,627.5,191.26,0.018,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/23/2023,631.75,633,644,627.25,186.44,-0.003,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/22/2023,633.5,631.25,636,623.25,154.75,0.006,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/21/2023,630,632.75,638.25,628.75,133.31,-0.005,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/20/2023,633,633,634,625,115.79,-0.002,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/17/2023,634.25,633.25,638.75,630.25,141.48,0.002,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/16/2023,632.75,626,635,624.75,167.31,0.01,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/15/2023,626.5,623.75,629,619.25,156.41,-0.002,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/14/2023,627.5,624,627.5,624,0.12,0.005,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/13/2023,624.5,622.25,629,622.25,0.54,0,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/10/2023,624.25,620,626.75,618.5,0.54,0.009,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/9/2023,618.5,633.75,637.25,618.25,0.6,-0.025,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/8/2023,634.5,644,646,634,0.81,-0.012,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/7/2023,642,644.25,646.75,639.75,0.7,-0.004,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/6/2023,644.5,645.25,646.75,641.25,0.37,-0.001,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/3/2023,645.25,639.75,648.25,638.25,1.04,0.012,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/2/2023,637.75,641,647.25,636,1.87,-0.004,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
3/1/2023,640.5,630,641.5,623.5,5.43,0.018,,,,,3,2023,,,,,,,,,,,,,,,,,,,,,
2/28/2023,629.5,642,644.75,629.25,15.55,-0.021,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/27/2023,642.75,650.75,654,642.25,105.66,-0.011,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/24/2023,650,660.5,662.5,649.75,146.41,-0.016,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/23/2023,660.25,674.5,676.25,658.5,173.38,-0.02,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/22/2023,674,680,681.5,673.75,114.79,-0.01,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/21/2023,680.5,678.5,683,675.5,156.08,0.004,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/17/2023,677.75,676,679,675,144.08,0.003,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/16/2023,676,676.5,677.25,673.25,134.97,0,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/15/2023,676.25,682,682.5,675.5,116.55,-0.009,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/14/2023,682.25,684,688.25,681.75,137.23,-0.004,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/13/2023,685,680,686.5,676.75,193.01,0.007,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/10/2023,680.5,670.75,682.75,669.25,226.65,0.015,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/9/2023,670.75,678.25,681,670.25,214.28,-0.011,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/8/2023,678.5,673.75,679.5,672.75,223.79,0.007,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/7/2023,674,677,678.5,673.5,149.45,-0.007,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/6/2023,679,677.25,679.25,672.25,123.61,0.002,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/3/2023,677.5,674.25,680,671.5,124.85,0.003,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/2/2023,675.25,681,686,674.25,149.91,-0.008,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
2/1/2023,681,679.25,682,672.75,144.37,0.002,,,,,2,2023,,,,,,,,,,,,,,,,,,,,,
1/31/2023,679.75,683.5,688.5,678,161.23,-0.006,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/30/2023,683.75,685,687.25,678.5,127.94,0.001,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/27/2023,683,681.75,686,678.25,141.24,0.001,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/26/2023,682.5,674,685.5,673,146.55,0.012,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/25/2023,674.75,676.75,681,673.75,126.03,-0.003,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/24/2023,677,667,677.5,666.25,165.29,0.016,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/23/2023,666.25,674,674.75,661.25,184.77,-0.015,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/20/2023,676.25,675.5,678,672.5,134.98,-0.002,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/19/2023,677.25,680,685.25,676,149.96,-0.006,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/18/2023,681.25,684.25,688.75,678,175.37,-0.006,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/17/2023,685.25,671.5,687,668.75,179.92,0.015,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/13/2023,675,670.75,676.75,669.75,158.82,0.006,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/12/2023,671,656,673.5,649.25,242.53,0.023,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/11/2023,656,654.5,659,652.75,110.88,0.002,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/10/2023,655,651.75,664,648.25,181.16,0.003,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/9/2023,652.75,655.5,657,650.75,112.24,-0.002,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/6/2023,654,653.75,659.5,651.75,103.05,0.002,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/5/2023,652.75,654.5,657.75,648.5,138.83,-0.002,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/4/2023,653.75,670.75,671.75,652.5,175.76,-0.025,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
1/3/2023,670.5,677.25,681.25,668,155.54,-0.012,,,,,1,2023,,,,,,,,,,,,,,,,,,,,,
12/30/2022,678.5,679.5,685,676.5,90.32,-0.002,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/29/2022,679.5,681.75,682.25,677.25,104.94,-0.005,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/28/2022,682.75,673.25,683.5,672.75,122.19,0.012,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/27/2022,674.75,669,675.75,667.25,123.17,0.013,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/23/2022,666.25,659.5,667.75,659.25,94.5,0.009,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/22/2022,660.5,662,664.75,658.75,79.92,-0.003,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/21/2022,662.25,651.5,663,651,125.59,0.016,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/20/2022,652,647.75,654.25,646.75,91.46,0.007,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/19/2022,647.25,650.5,650.75,644,83.17,-0.009,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/16/2022,653,653.5,655.75,650,66.4,-0.001,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/15/2022,653.5,650.25,654.25,647.75,93.74,0.023,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/14/2022,639,644.25,644.25,639,0.04,-0.007,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/13/2022,643.75,642.5,650.5,639.25,0.18,0.004,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/12/2022,641.25,634.5,644.5,634.5,0.26,0.01,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/9/2022,634.75,631.5,639.75,631.5,0.45,0.004,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/8/2022,632,628,632.5,626,0.43,0.007,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/7/2022,627.75,626.5,632.5,624,0.66,0.004,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/6/2022,625.5,630.75,635.5,623,0.51,-0.005,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/5/2022,628.75,635.5,638.25,625.5,0.76,-0.01,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/2/2022,635,650.25,650.25,629,5.68,-0.023,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
12/1/2022,650,661.75,663.75,647,8.57,-0.018,,,,,12,2022,,,,,,,,,,,,,,,,,,,,,
11/30/2022,662,665.75,667,660,18.2,-0.006,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/29/2022,665.75,667.5,671.25,665.25,110.38,-0.005,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/28/2022,668.75,665,670,661,149.23,0.001,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/25/2022,668,661.25,669.75,661,71.24,0.007,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/23/2022,663.25,657.75,663.75,655.75,104.57,0.01,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/22/2022,656.75,659.5,663,656.25,107.55,-0.004,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/21/2022,659.5,666.5,666.75,657.25,143.72,-0.012,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/18/2022,667.75,667.5,672.75,665.25,131.28,0,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/17/2022,667.5,665,668.25,654.75,138.56,0.003,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/16/2022,665.25,665.25,666,657.5,121.44,-0.002,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/15/2022,666.75,657,675,651.25,234.1,0.015,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
11/14/2022,657.25,657,662,652.25,181.57,-0.001,,,,,11,2022,,,,,,,,,,,,,,,,,,,,,
